group group.name disease flag n.target n.disease n.overlap s z
DB00104 Octreotide endocrine.system.diseases False 3 291 0 NA 0.521820
DB00104 Octreotide keratosis False 3 21 0 NA -0.341120
DB00104 Octreotide psoriasis False 3 54 0 NA 0.442194
DB00104 Octreotide varicose.veins False 3 20 0 NA -0.660952
DB00104 Octreotide spinal.cord.diseases False 3 59 0 NA -0.426971
DB00104 Octreotide neoplasms True 3 482 0 NA 0.121188
DB00104 Octreotide rheumatic.diseases False 3 59 0 NA 0.650483
DB00104 Octreotide pancreatic.diseases False 3 24 0 NA -0.035316
DB00104 Octreotide myocardial.ischemia False 3 43 0 NA 0.985415
DB00104 Octreotide autoimmune.diseases False 3 243 0 NA 0.432432
DB00104 Octreotide kidney.neoplasms False 3 20 0 NA -0.164992
DB00104 Octreotide arthritis False 3 76 0 NA 0.854534
DB00104 Octreotide leukemia False 3 117 0 NA 0.153012
DB00104 Octreotide hyperinsulinism False 3 26 0 NA 0.522634
DB00104 Octreotide diabetes.mellitus.type.2 False 3 72 0 NA -0.699340
DB00104 Octreotide arteriosclerosis False 3 38 0 NA 1.028986
DB00104 Octreotide gastroenteritis False 3 122 0 NA -0.169118
DB00104 Octreotide liver.cirrhosis False 3 24 0 NA -0.072113
DB00104 Octreotide parkinson.disease False 3 30 0 NA 0.998585
DB00104 Octreotide lupus.erythematosus.systemic False 3 75 0 NA 0.655690
DB00104 Octreotide anemia.hemolytic False 3 29 0 NA 0.837740
DB00104 Octreotide lymphoma False 3 24 0 NA -1.012684
DB00104 Octreotide colitis.ulcerative False 3 55 0 NA -0.765484
DB00104 Octreotide malabsorption.syndromes False 3 34 0 NA 1.050408
DB00104 Octreotide colitis False 3 55 0 NA -0.717405
DB00104 Octreotide anemia False 3 58 0 NA -0.376347
DB00104 Octreotide sarcoma False 3 25 0 NA 1.238473
DB00104 Octreotide multiple.sclerosis False 3 69 0 NA 0.739063
DB00104 Octreotide coronary.disease False 3 37 0 NA 0.994964
DB00104 Octreotide lymphoma.non.hodgkin False 3 22 0 NA -0.990130
DB00104 Octreotide hematologic.diseases False 3 188 0 NA 0.372734
DB00104 Octreotide skin.diseases False 3 278 0 NA 1.742648
DB00104 Octreotide blood.coagulation.disorders False 3 40 0 NA 0.209808
DB00104 Octreotide cardiovascular.diseases False 3 330 0 NA 0.606801
DB00104 Octreotide amyotrophic.lateral.sclerosis False 3 21 0 NA -0.084984
DB00104 Octreotide cardiomyopathy.dilated False 3 29 0 NA 1.132114
DB00104 Octreotide lung.diseases False 3 71 0 NA 0.871562
DB00104 Octreotide bacterial.infections False 3 26 0 NA 0.968930
DB00104 Octreotide diabetes.mellitus.type.1 False 3 82 0 NA -0.467017
DB00104 Octreotide arthritis.rheumatoid False 3 42 0 NA 0.321387
DB00104 Octreotide liver.cirrhosis.biliary False 3 23 0 NA -0.068698
DB00104 Octreotide coronary.artery.disease False 3 31 0 NA 0.724443
DB00104 Octreotide leukemia.lymphoid False 3 66 0 NA -0.309880
DB00104 Octreotide arterial.occlusive.diseases False 3 44 0 NA 1.320578
DB00104 Octreotide heart.diseases False 3 167 0 NA 0.066315
DB01234 Dexamethasone bone.diseases.metabolic False 4 27 0 NA 0.788626
DB01234 Dexamethasone colorectal.neoplasms False 4 42 0 -0.0762617365837 0.718983
DB01234 Dexamethasone eye.diseases False 4 231 0 NA -0.853284
DB01234 Dexamethasone collagen.diseases False 4 25 0 NA 0.702995
DB01234 Dexamethasone leukemia.myeloid.acute False 4 43 0 0.0389271255061 -0.591019
DB01234 Dexamethasone kidney.diseases False 4 144 0 NA -0.244928
DB01234 Dexamethasone epilepsy False 4 25 0 0.0 0.723088
DB01234 Dexamethasone joint.diseases False 4 79 0 NA -0.390754
DB01234 Dexamethasone vascular.diseases False 4 181 0 NA 0.449411
DB01234 Dexamethasone neuroendocrine.tumors False 4 24 0 NA -0.323189
DB01234 Dexamethasone parkinsonian.disorders False 4 31 0 NA 0.038275
DB01234 Dexamethasone hypopigmentation False 4 22 0 NA 1.326910
DB01234 Dexamethasone intestinal.neoplasms False 4 42 0 NA 0.650310
DB01234 Dexamethasone thyroid.diseases False 4 30 0 NA 0.165964
DB01234 Dexamethasone diabetes.mellitus False 4 162 0 NA 0.848826
DB01234 Dexamethasone dementia False 4 42 0 NA -0.183339
DB01234 Dexamethasone mycobacterium.infections False 4 22 0 NA -0.806751
DB01234 Dexamethasone arrhythmias.cardiac False 4 30 0 NA 0.667093
DB01234 Dexamethasone prostatic.neoplasms False 4 61 0 0.0 -1.125751
DB01234 Dexamethasone head.and.neck.neoplasms False 4 35 0 NA -0.058741
DB01234 Dexamethasone inflammatory.bowel.diseases False 4 119 0 0.0388241881299 -0.279916
DB01234 Dexamethasone gastrointestinal.neoplasms False 4 72 0 NA 1.216003
DB01234 Dexamethasone asthma True 4 36 0 0.0 -0.396071
DB01234 Dexamethasone alzheimer.disease False 4 29 0 0.0549653286243 -0.679262
DB01234 Dexamethasone metabolism.inborn.errors False 4 289 0 NA -0.958576
DB01234 Dexamethasone macular.degeneration False 4 44 0 NA 0.993822
DB01234 Dexamethasone breast.neoplasms False 4 40 0 0.0 -0.894906
DB01234 Dexamethasone hypersensitivity False 4 45 0 NA -0.189507
DB01234 Dexamethasone adenocarcinoma False 4 32 0 NA 0.031378
DB01234 Dexamethasone bone.diseases False 4 144 0 NA 0.129233
DB01234 Dexamethasone insulin.resistance False 4 26 0 NA 0.818843
DB01234 Dexamethasone motor.neuron.disease False 4 31 0 NA -2.113493
DB01234 Dexamethasone crohn.disease False 4 71 0 NA -0.717475
DB01234 Dexamethasone endocrine.system.diseases False 4 291 1 NA -0.524653
DB01234 Dexamethasone keratosis False 4 21 0 NA 0.038880
DB01234 Dexamethasone psoriasis False 4 54 1 0.0 -2.061302
DB01234 Dexamethasone varicose.veins False 4 20 0 NA -1.757930
DB01234 Dexamethasone spinal.cord.diseases False 4 59 0 NA -1.691992
DB01234 Dexamethasone neoplasms False 4 482 0 NA 0.266467
DB01234 Dexamethasone rheumatic.diseases False 4 59 0 NA 0.425737
DB01234 Dexamethasone pancreatic.diseases False 4 24 0 NA 0.628096
DB01234 Dexamethasone myocardial.ischemia False 4 43 0 NA -0.895778
DB01234 Dexamethasone autoimmune.diseases False 4 243 1 NA -0.604656
DB01234 Dexamethasone kidney.neoplasms False 4 20 0 NA -0.792301
DB01234 Dexamethasone arthritis True 4 76 0 NA -0.373540
DB01234 Dexamethasone leukemia False 4 117 0 NA 0.355976
DB01234 Dexamethasone hyperinsulinism False 4 26 0 NA 0.847018
DB01234 Dexamethasone diabetes.mellitus.type.2 False 4 72 0 0.0615627961065 0.784816
DB01234 Dexamethasone arteriosclerosis False 4 38 0 NA -0.760527
DB01234 Dexamethasone gastroenteritis False 4 122 0 NA -0.302768
DB01234 Dexamethasone liver.cirrhosis False 4 24 0 NA -0.403003
DB01234 Dexamethasone parkinson.disease False 4 30 0 0.0961467395986 0.069926
DB01234 Dexamethasone lupus.erythematosus.systemic False 4 75 0 NA 0.272455
DB01234 Dexamethasone anemia.hemolytic False 4 29 0 NA 1.204105
DB01234 Dexamethasone lymphoma False 4 24 0 NA -1.063133
DB01234 Dexamethasone colitis.ulcerative False 4 55 0 -0.0808241450599 -1.489904
DB01234 Dexamethasone malabsorption.syndromes False 4 34 0 NA -0.716952
DB01234 Dexamethasone colitis False 4 55 0 NA -1.505187
DB01234 Dexamethasone anemia False 4 58 0 NA 0.862554
DB01234 Dexamethasone sarcoma False 4 25 0 0.0348128607115 -0.324096
DB01234 Dexamethasone multiple.sclerosis False 4 69 0 0.0 0.577050
DB01234 Dexamethasone coronary.disease False 4 37 0 NA -0.909044
DB01234 Dexamethasone lymphoma.non.hodgkin False 4 22 0 NA -1.146361
DB01234 Dexamethasone hematologic.diseases False 4 188 0 NA 0.700714
DB01234 Dexamethasone skin.diseases False 4 278 1 NA -2.876195
DB01234 Dexamethasone blood.coagulation.disorders False 4 40 0 NA 1.597115
DB01234 Dexamethasone cardiovascular.diseases False 4 330 0 NA -0.337667
DB01234 Dexamethasone amyotrophic.lateral.sclerosis False 4 21 0 NA -0.688361
DB01234 Dexamethasone cardiomyopathy.dilated False 4 29 0 NA 0.354188
DB01234 Dexamethasone lung.diseases False 4 71 0 NA -0.340893
DB01234 Dexamethasone bacterial.infections False 4 26 0 NA -0.577047
DB01234 Dexamethasone diabetes.mellitus.type.1 False 4 82 0 NA 0.223496
DB01234 Dexamethasone arthritis.rheumatoid False 4 42 0 0.0504795848049 0.062002
DB01234 Dexamethasone liver.cirrhosis.biliary False 4 23 0 NA -0.408077
DB01234 Dexamethasone coronary.artery.disease False 4 31 0 NA -1.099805
DB01234 Dexamethasone leukemia.lymphoid False 4 66 0 NA -0.444923
DB01234 Dexamethasone arterial.occlusive.diseases False 4 44 0 NA -1.776288
DB01234 Dexamethasone heart.diseases False 4 167 0 NA -0.032220
DB00091 Cyclosporine bone.diseases.metabolic False 3 27 0 NA -1.449683
DB00091 Cyclosporine colorectal.neoplasms False 3 42 0 -0.106587346025 0.833794
DB00091 Cyclosporine eye.diseases False 3 231 0 NA -1.724453
DB00091 Cyclosporine collagen.diseases False 3 25 0 NA -1.415233
DB00091 Cyclosporine leukemia.myeloid.acute False 3 43 0 -0.00629640795934 -0.355780
DB00091 Cyclosporine kidney.diseases False 3 144 0 NA 0.011190
DB00091 Cyclosporine epilepsy False 3 25 0 0.0368552416229 -0.360839
DB00091 Cyclosporine joint.diseases False 3 79 0 NA 1.011669
DB00091 Cyclosporine vascular.diseases False 3 181 0 NA -1.786901
DB00091 Cyclosporine neuroendocrine.tumors False 3 24 0 NA -1.006654
DB00091 Cyclosporine parkinsonian.disorders False 3 31 0 NA 0.314007
DB00091 Cyclosporine hypopigmentation False 3 22 0 NA 0.116939
DB00091 Cyclosporine intestinal.neoplasms False 3 42 0 NA 0.898005
DB00091 Cyclosporine thyroid.diseases False 3 30 0 NA 0.077893
DB00091 Cyclosporine diabetes.mellitus False 3 162 0 NA 0.118345
DB00091 Cyclosporine dementia False 3 42 0 NA -0.595615
DB00091 Cyclosporine mycobacterium.infections False 3 22 0 NA -0.024886
DB00091 Cyclosporine arrhythmias.cardiac False 3 30 0 NA -0.174861
DB00091 Cyclosporine prostatic.neoplasms False 3 61 0 0.0 0.736761
DB00091 Cyclosporine head.and.neck.neoplasms False 3 35 0 NA -0.587302
DB00091 Cyclosporine inflammatory.bowel.diseases False 3 119 0 0.0365332931346 0.039935
DB00091 Cyclosporine gastrointestinal.neoplasms False 3 72 0 NA 1.204198
DB00091 Cyclosporine asthma False 3 36 0 0.0391864070979 -0.890597
DB00091 Cyclosporine alzheimer.disease False 3 29 0 -0.0929490050823 -0.955462
DB00091 Cyclosporine metabolism.inborn.errors False 3 289 0 NA 0.580454
DB00091 Cyclosporine macular.degeneration False 3 44 0 NA 0.024739
DB00091 Cyclosporine breast.neoplasms False 3 40 0 0.0 0.703383
DB00091 Cyclosporine hypersensitivity False 3 45 0 NA -0.757478
DB00091 Cyclosporine adenocarcinoma False 3 32 0 NA -0.751063
DB00091 Cyclosporine bone.diseases False 3 144 0 NA -0.933431
DB00091 Cyclosporine insulin.resistance False 3 26 0 NA -0.211911
DB00091 Cyclosporine motor.neuron.disease False 3 31 0 NA 0.540240
DB00091 Cyclosporine crohn.disease False 3 71 0 NA -0.297769
DB00091 Cyclosporine endocrine.system.diseases False 3 291 0 NA 0.830113
DB00091 Cyclosporine keratosis False 3 21 0 NA -0.072758
DB00091 Cyclosporine psoriasis True 3 54 0 -0.106881083642 -0.479980
DB00091 Cyclosporine varicose.veins False 3 20 0 NA -0.437086
DB00091 Cyclosporine spinal.cord.diseases False 3 59 0 NA 0.959013
DB00091 Cyclosporine neoplasms False 3 482 0 NA -0.559328
DB00091 Cyclosporine rheumatic.diseases False 3 59 0 NA 0.851598
DB00091 Cyclosporine pancreatic.diseases False 3 24 0 NA 0.203551
DB00091 Cyclosporine myocardial.ischemia False 3 43 0 NA 0.240560
DB00091 Cyclosporine autoimmune.diseases False 3 243 0 NA -1.555220
DB00091 Cyclosporine kidney.neoplasms False 3 20 0 NA 0.092898
DB00091 Cyclosporine arthritis False 3 76 0 NA 0.993165
DB00091 Cyclosporine leukemia False 3 117 0 NA -0.699838
DB00091 Cyclosporine hyperinsulinism False 3 26 0 NA -0.278018
DB00091 Cyclosporine diabetes.mellitus.type.2 False 3 72 0 0.00820462572142 -0.512756
DB00091 Cyclosporine arteriosclerosis False 3 38 0 NA 0.253346
DB00091 Cyclosporine gastroenteritis False 3 122 0 NA -0.003662
DB00091 Cyclosporine liver.cirrhosis False 3 24 0 NA 0.225326
DB00091 Cyclosporine parkinson.disease False 3 30 0 0.0457722456715 0.171306
DB00091 Cyclosporine lupus.erythematosus.systemic True 3 75 0 NA -1.621721
DB00091 Cyclosporine anemia.hemolytic False 3 29 0 NA 0.103399
DB00091 Cyclosporine lymphoma False 3 24 0 NA 0.416403
DB00091 Cyclosporine colitis.ulcerative False 3 55 0 0.039853992592 -0.606069
DB00091 Cyclosporine malabsorption.syndromes False 3 34 0 NA 0.214590
DB00091 Cyclosporine colitis False 3 55 0 NA -0.647886
DB00091 Cyclosporine anemia False 3 58 0 NA -0.148900
DB00091 Cyclosporine sarcoma False 3 25 0 -0.090937849944 -0.896279
DB00091 Cyclosporine multiple.sclerosis False 3 69 0 -0.0490072357654 -0.256463
DB00091 Cyclosporine coronary.disease False 3 37 0 NA 0.144418
DB00091 Cyclosporine lymphoma.non.hodgkin False 3 22 0 NA 0.441281
DB00091 Cyclosporine hematologic.diseases False 3 188 0 NA -0.360371
DB00091 Cyclosporine skin.diseases False 3 278 0 NA 0.847343
DB00091 Cyclosporine blood.coagulation.disorders False 3 40 0 NA -0.883693
DB00091 Cyclosporine cardiovascular.diseases False 3 330 0 NA -1.243044
DB00091 Cyclosporine amyotrophic.lateral.sclerosis False 3 21 0 NA 0.204622
DB00091 Cyclosporine cardiomyopathy.dilated False 3 29 0 NA 0.309094
DB00091 Cyclosporine lung.diseases False 3 71 0 NA -1.365351
DB00091 Cyclosporine bacterial.infections False 3 26 0 NA 0.147962
DB00091 Cyclosporine diabetes.mellitus.type.1 False 3 82 0 NA -0.320914
DB00091 Cyclosporine arthritis.rheumatoid True 3 42 0 0.0104502971832 0.594723
DB00091 Cyclosporine liver.cirrhosis.biliary False 3 23 0 NA 0.151322
DB00091 Cyclosporine coronary.artery.disease False 3 31 0 NA -0.041661
DB00091 Cyclosporine leukemia.lymphoid False 3 66 0 NA 1.103364
DB00091 Cyclosporine arterial.occlusive.diseases False 3 44 0 NA 0.404636
DB00091 Cyclosporine heart.diseases False 3 167 0 NA -0.914096
DB00667 Histamine.Phosphate bone.diseases.metabolic False 4 27 0 NA -0.116243
DB00667 Histamine.Phosphate colorectal.neoplasms False 4 42 0 NA 1.102236
DB00667 Histamine.Phosphate eye.diseases False 4 231 0 NA 0.196767
DB00667 Histamine.Phosphate collagen.diseases False 4 25 0 NA 0.730363
DB00667 Histamine.Phosphate leukemia.myeloid.acute False 4 43 0 NA 1.104799
DB00667 Histamine.Phosphate kidney.diseases False 4 144 0 NA 1.616200
DB00667 Histamine.Phosphate epilepsy False 4 25 0 NA -0.292317
DB00667 Histamine.Phosphate joint.diseases False 4 79 0 NA 0.339462
DB00667 Histamine.Phosphate vascular.diseases False 4 181 0 NA 1.033164
DB00667 Histamine.Phosphate neuroendocrine.tumors False 4 24 0 NA 1.178849
DB00667 Histamine.Phosphate parkinsonian.disorders False 4 31 0 NA 1.096447
DB00667 Histamine.Phosphate hypopigmentation False 4 22 0 NA -0.655809
DB00667 Histamine.Phosphate intestinal.neoplasms False 4 42 0 NA 1.041811
DB00667 Histamine.Phosphate thyroid.diseases False 4 30 0 NA 0.191255
DB00667 Histamine.Phosphate diabetes.mellitus False 4 162 0 NA 0.812081
DB00667 Histamine.Phosphate dementia False 4 42 0 NA -0.074399
DB00667 Histamine.Phosphate mycobacterium.infections False 4 22 0 NA 0.819216
DB00667 Histamine.Phosphate arrhythmias.cardiac False 4 30 0 NA -0.167163
DB00667 Histamine.Phosphate prostatic.neoplasms False 4 61 0 NA 0.853234
DB00667 Histamine.Phosphate head.and.neck.neoplasms False 4 35 0 NA 0.745443
DB00667 Histamine.Phosphate inflammatory.bowel.diseases False 4 119 0 NA 0.631550
DB00667 Histamine.Phosphate gastrointestinal.neoplasms False 4 72 0 NA 1.504013
DB00667 Histamine.Phosphate asthma False 4 36 0 NA 0.368897
DB00667 Histamine.Phosphate alzheimer.disease False 4 29 0 NA 0.418707
DB00667 Histamine.Phosphate metabolism.inborn.errors False 4 289 0 NA 1.257985
DB00667 Histamine.Phosphate macular.degeneration False 4 44 0 NA 0.940844
DB00667 Histamine.Phosphate breast.neoplasms False 4 40 0 NA 0.019647
DB00667 Histamine.Phosphate hypersensitivity True 4 45 0 NA 0.582551
DB00667 Histamine.Phosphate adenocarcinoma False 4 32 0 NA 0.655809
DB00667 Histamine.Phosphate bone.diseases False 4 144 0 NA -0.911191
DB00667 Histamine.Phosphate insulin.resistance False 4 26 0 NA -1.043603
DB00667 Histamine.Phosphate motor.neuron.disease False 4 31 0 NA 0.661403
DB00667 Histamine.Phosphate crohn.disease False 4 71 0 NA 0.224882
DB00667 Histamine.Phosphate endocrine.system.diseases False 4 291 0 NA 1.369665
DB00667 Histamine.Phosphate keratosis False 4 21 0 NA 0.841454
DB00667 Histamine.Phosphate psoriasis False 4 54 0 NA 0.004283
DB00667 Histamine.Phosphate varicose.veins False 4 20 0 NA 0.453643
DB00667 Histamine.Phosphate spinal.cord.diseases False 4 59 0 NA 0.225520
DB00667 Histamine.Phosphate neoplasms False 4 482 0 NA 1.119550
DB00667 Histamine.Phosphate rheumatic.diseases False 4 59 0 NA 0.138452
DB00667 Histamine.Phosphate pancreatic.diseases False 4 24 0 NA 0.267293
DB00667 Histamine.Phosphate myocardial.ischemia False 4 43 0 NA 0.310303
DB00667 Histamine.Phosphate autoimmune.diseases False 4 243 0 NA 0.409640
DB00667 Histamine.Phosphate kidney.neoplasms False 4 20 0 NA 0.164329
DB00667 Histamine.Phosphate arthritis False 4 76 0 NA 0.330389
DB00667 Histamine.Phosphate leukemia False 4 117 0 NA 1.828732
DB00667 Histamine.Phosphate hyperinsulinism False 4 26 0 NA -1.027948
DB00667 Histamine.Phosphate diabetes.mellitus.type.2 False 4 72 0 NA 0.100665
DB00667 Histamine.Phosphate arteriosclerosis False 4 38 0 NA 1.262791
DB00667 Histamine.Phosphate gastroenteritis False 4 122 0 NA 0.638482
DB00667 Histamine.Phosphate liver.cirrhosis False 4 24 0 NA 0.262183
DB00667 Histamine.Phosphate parkinson.disease False 4 30 0 NA 1.098698
DB00667 Histamine.Phosphate lupus.erythematosus.systemic False 4 75 0 NA 0.211530
DB00667 Histamine.Phosphate anemia.hemolytic False 4 29 0 NA 0.135490
DB00667 Histamine.Phosphate lymphoma False 4 24 0 NA 0.564206
DB00667 Histamine.Phosphate colitis.ulcerative False 4 55 0 NA 0.708656
DB00667 Histamine.Phosphate malabsorption.syndromes False 4 34 0 NA -0.502496
DB00667 Histamine.Phosphate colitis False 4 55 0 NA 0.798409
DB00667 Histamine.Phosphate anemia False 4 58 0 NA 1.228761
DB00667 Histamine.Phosphate sarcoma False 4 25 0 NA 0.438555
DB00667 Histamine.Phosphate multiple.sclerosis False 4 69 0 NA 1.095830
DB00667 Histamine.Phosphate coronary.disease False 4 37 0 NA 1.025608
DB00667 Histamine.Phosphate lymphoma.non.hodgkin False 4 22 0 NA 0.482090
DB00667 Histamine.Phosphate hematologic.diseases False 4 188 0 NA 1.308024
DB00667 Histamine.Phosphate skin.diseases False 4 278 0 NA 1.448219
DB00667 Histamine.Phosphate blood.coagulation.disorders False 4 40 0 NA 0.513676
DB00667 Histamine.Phosphate cardiovascular.diseases False 4 330 0 NA 0.625158
DB00667 Histamine.Phosphate amyotrophic.lateral.sclerosis False 4 21 0 NA 0.281757
DB00667 Histamine.Phosphate cardiomyopathy.dilated False 4 29 0 NA 0.354497
DB00667 Histamine.Phosphate lung.diseases False 4 71 0 NA 1.286636
DB00667 Histamine.Phosphate bacterial.infections False 4 26 0 NA 0.226487
DB00667 Histamine.Phosphate diabetes.mellitus.type.1 False 4 82 0 NA 0.248194
DB00667 Histamine.Phosphate arthritis.rheumatoid False 4 42 0 NA -0.169770
DB00667 Histamine.Phosphate liver.cirrhosis.biliary False 4 23 0 NA 0.272410
DB00667 Histamine.Phosphate coronary.artery.disease False 4 31 0 NA 0.905096
DB00667 Histamine.Phosphate leukemia.lymphoid False 4 66 0 NA 1.287010
DB00667 Histamine.Phosphate arterial.occlusive.diseases False 4 44 0 NA 1.323112
DB00667 Histamine.Phosphate heart.diseases False 4 167 0 NA 0.001779
DB00313 Valproic.Acid bone.diseases.metabolic False 3 27 0 NA -0.219751
DB00313 Valproic.Acid colorectal.neoplasms False 3 42 0 -0.106501421311 0.740039
DB00313 Valproic.Acid eye.diseases False 3 231 0 NA 1.386464
DB00313 Valproic.Acid collagen.diseases False 3 25 0 NA 2.337316
DB00313 Valproic.Acid leukemia.myeloid.acute False 3 43 0 -0.0619213541218 -0.605203
DB00313 Valproic.Acid kidney.diseases False 3 144 0 NA -2.679877
DB00313 Valproic.Acid epilepsy True 3 25 0 0.0653632957188 2.082443
DB00313 Valproic.Acid joint.diseases False 3 79 0 NA 0.767529
DB00313 Valproic.Acid vascular.diseases False 3 181 0 NA -0.659716
DB00313 Valproic.Acid neuroendocrine.tumors False 3 24 0 NA 0.180370
DB00313 Valproic.Acid parkinsonian.disorders False 3 31 0 NA 1.542346
DB00313 Valproic.Acid hypopigmentation False 3 22 0 NA 0.093939
DB00313 Valproic.Acid intestinal.neoplasms False 3 42 0 NA 0.717576
DB00313 Valproic.Acid thyroid.diseases False 3 30 0 NA 1.473957
DB00313 Valproic.Acid diabetes.mellitus False 3 162 0 NA -0.019142
DB00313 Valproic.Acid dementia False 3 42 0 NA 1.812938
DB00313 Valproic.Acid mycobacterium.infections False 3 22 0 NA 1.198646
DB00313 Valproic.Acid arrhythmias.cardiac False 3 30 0 NA 2.206122
DB00313 Valproic.Acid prostatic.neoplasms False 3 61 0 -0.00855521578086 0.529941
DB00313 Valproic.Acid head.and.neck.neoplasms False 3 35 0 NA -2.198406
